Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
49,2,1,1,1,67432.0,1335.0,4607.0,69,432,79,341,120.5,81,126.5,8,5,4,2,0,4,2
70,3,1,1,1,70545.0,334.0,4176.0,29,138,39,63,55.0,18,21.0,4,1,7,1,0,2,1
33,0,1,1,1,17487.0,18.0,4618.0,37,0,0,1,7.0,4,6.0,1,0,2,1,0,7,0
53,2,1,1,1,62882.0,1338.0,4839.0,26,509,81,497,78.0,24,97.0,7,5,6,2,0,4,1
69,4,0,1,1,64108.0,1099.0,4613.0,8,948,10,86,13.0,21,21.0,6,9,11,4,0,5,1
66,3,1,1,2,34941.0,97.0,4630.0,26,39,2,25,4.0,3,24.0,3,0,3,2,0,8,0
72,4,0,1,3,48767.0,63.0,4329.0,79,28,1,21,3.0,0,10.0,2,1,3,3,0,5,0
44,1,1,1,1,38702.0,109.0,4482.0,71,13,11,24,13.0,8,40.0,3,0,4,2,0,6,0
58,2,1,0,0,82224.0,902.0,4305.0,83,307,26,360,120.5,31,40.0,6,9,5,1,1,3,2
70,2,1,0,0,83844.0,1574.0,4563.0,57,901,31,345,75.0,31,126.5,4,4,11,1,1,1,2
47,1,1,1,1,17003.0,38.0,4352.0,37,2,5,12,4.0,8,7.0,2,0,4,3,0,5,0
27,2,0,0,0,71163.0,960.0,4262.0,30,283,17,372,120.5,81,44.0,3,8,12,1,0,1,2
52,2,0,1,1,33697.0,28.0,4437.0,34,4,3,7,0.0,3,11.0,1,0,2,1,1,7,0
68,1,1,0,0,63564.0,1215.0,4301.0,0,769,80,252,15.0,34,65.0,10,10,7,1,1,6,2
50,4,1,0,0,83443.0,1497.0,4330.0,89,518,42,556,55.0,56,84.0,6,10,5,1,0,2,2
64,4,1,1,1,51518.0,449.0,4419.0,92,350,8,66,17.0,4,4.0,3,2,10,2,0,3,1
47,2,0,1,1,58330.0,1064.0,4336.0,87,445,53,213,104.0,81,126.5,6,4,13,1,0,4,2
53,2,1,0,0,80952.0,1757.0,4636.0,20,778,81,556,41.0,27,44.0,8,5,11,1,3,8,2
43,2,1,0,0,75507.0,1440.0,4208.0,56,709,81,374,104.0,80,80.0,8,6,6,1,0,3,2
44,1,1,0,0,63855.0,1006.0,4655.0,28,359,35,314,93.0,81,89.0,7,3,13,1,0,4,2
50,4,1,1,1,62220.0,1226.0,4837.0,55,799,12,375,16.0,12,12.0,7,6,5,5,0,6,1
58,2,1,1,1,58512.0,1171.0,4433.0,25,895,10,101,13.0,0,126.5,3,4,8,5,0,8,1
43,3,1,1,1,40662.0,92.0,4621.0,0,40,2,23,0.0,4,23.0,2,1,3,2,0,4,0
63,4,1,1,1,38829.0,99.0,4234.0,86,76,0,7,0.0,0,16.0,3,2,2,1,0,5,0
41,1,1,1,1,35523.0,66.0,4419.0,8,11,5,22,12.0,5,11.0,3,0,3,2,0,7,0
55,2,0,1,2,79146.0,564.0,4216.0,33,245,16,223,21.0,43,16.0,8,1,8,2,0,6,1
34,3,1,0,0,78285.0,1427.0,4394.0,13,647,81,391,120.5,67,40.0,6,4,10,1,0,3,2
44,4,0,1,1,31626.0,86.0,4565.0,12,39,1,9,2.0,1,34.0,2,1,2,1,1,7,0
70,2,0,0,0,75127.0,833.0,4188.0,92,203,35,305,46.0,17,126.5,2,11,5,1,0,1,2
67,2,1,1,1,48726.0,242.0,4578.0,90,138,3,38,4.0,0,59.0,3,2,4,3,0,6,0
45,2,1,0,0,74985.0,1869.0,4806.0,8,587,51,556,120.5,0,86.0,3,6,7,1,0,2,2
35,2,1,0,0,67430.0,1364.0,4812.0,6,595,81,291,120.5,81,121.0,11,5,12,1,0,6,2
57,1,1,1,1,46891.0,183.0,4451.0,91,43,12,23,29.0,15,61.0,2,1,4,1,0,4,0
66,3,1,1,1,62058.0,450.0,4549.0,52,301,7,74,10.0,0,58.0,6,1,7,4,0,6,1
43,2,1,1,1,72063.0,758.0,4511.0,3,180,32,348,76.0,32,90.0,5,2,12,2,0,2,2
71,4,1,0,0,78939.0,1507.0,4349.0,57,794,81,243,120.5,0,126.5,8,5,6,1,0,3,2
57,2,0,1,2,42720.0,654.0,4581.0,9,392,5,91,28.0,26,112.0,7,3,7,8,0,8,1
50,2,1,1,2,33622.0,81.0,4592.0,22,39,1,22,3.0,4,12.0,2,0,4,3,0,7,0
65,4,1,1,1,6835.0,137.0,4718.0,76,107,2,12,2.0,2,12.0,0,0,1,0,0,20,0
69,2,1,1,2,41452.0,16.0,4630.0,86,13,0,3,0.0,0,0.0,1,0,2,1,0,7,0
57,4,0,1,1,40760.0,93.0,4453.0,64,70,0,17,0.0,0,6.0,2,1,3,2,0,6,0
64,4,1,0,0,74250.0,1158.0,4304.0,90,680,11,392,75.0,0,0.0,2,11,4,1,0,1,2
67,3,0,1,2,51124.0,43.0,4343.0,79,26,1,11,0.0,1,4.0,1,0,3,2,0,3,0
51,2,0,1,1,72258.0,1525.0,4440.0,28,522,0,522,120.5,81,126.5,6,9,5,2,0,2,2
48,4,0,0,0,71466.0,1230.0,4235.0,86,412,12,546,78.0,81,0.0,4,4,10,1,0,1,2
46,2,1,1,2,36283.0,29.0,4226.0,42,6,5,5,8.0,0,5.0,1,0,3,2,0,4,0
52,2,0,1,1,20587.0,25.0,4199.0,39,2,3,6,4.0,1,9.0,1,1,2,1,0,7,0
50,2,1,1,1,30467.0,24.0,4252.0,8,1,3,8,2.0,5,5.0,1,0,2,1,0,7,0
50,2,1,1,1,31590.0,38.0,4526.0,40,6,2,15,6.0,6,3.0,1,0,3,1,0,8,0
36,0,1,1,1,20425.0,57.0,4758.0,5,4,12,5,3.0,16,17.0,2,0,3,2,0,7,0
62,3,1,1,2,17144.0,47.0,4284.0,96,18,2,19,0.0,2,6.0,3,0,4,5,0,7,0
54,4,0,1,1,42564.0,813.0,4693.0,28,324,48,186,39.0,18,126.5,6,8,4,6,1,7,1
44,3,1,1,1,43783.0,629.0,4181.0,22,327,9,125,25.0,4,126.5,7,1,8,6,1,7,1
46,2,0,1,1,40780.0,377.0,4809.0,30,229,27,71,13.0,3,34.0,7,1,5,4,0,9,1
77,3,1,0,0,62847.0,1612.0,4680.0,45,521,81,556,80.0,76,61.0,3,6,4,1,0,2,2
65,4,1,0,0,82017.0,729.0,4749.0,58,184,23,446,30.0,23,23.0,5,4,7,1,3,2,2
72,2,0,0,0,16813.0,50.0,4495.0,49,4,8,11,12.0,2,13.0,2,0,3,1,1,7,0
44,2,1,1,2,51267.0,270.0,4393.0,37,183,2,64,7.0,2,12.0,3,3,5,4,0,4,0
61,2,0,1,1,46524.0,177.0,4600.0,70,31,19,35,26.0,14,52.0,1,1,5,2,0,3,0
60,3,0,0,0,45183.0,315.0,4675.0,33,219,3,60,12.0,9,12.0,4,1,7,1,1,7,1
68,4,1,1,1,70421.0,767.0,4151.0,98,479,28,136,75.0,14,35.0,10,3,7,3,0,6,1
57,1,0,1,1,60161.0,1071.0,4764.0,17,584,44,212,46.0,8,126.5,11,4,8,3,0,8,1
49,2,1,0,0,73926.0,1580.0,4634.0,54,627,81,556,120.5,81,15.0,6,5,12,1,0,3,2
54,2,1,1,1,19329.0,60.0,4347.0,39,24,1,16,12.0,2,5.0,4,0,3,3,0,8,0
52,3,1,1,1,61872.0,573.0,4348.0,81,330,5,159,36.0,27,16.0,4,4,9,4,0,4,1
66,2,0,1,2,46984.0,41.0,4610.0,71,19,1,10,2.0,1,8.0,1,0,3,1,0,5,0
71,2,1,1,2,34838.0,170.0,4676.0,62,28,23,29,29.0,14,47.0,2,1,4,3,0,6,1
78,4,0,0,0,82716.0,1167.0,4386.0,8,606,81,228,15.0,81,22.0,6,8,13,1,0,2,2
64,2,1,0,0,48192.0,1526.0,4599.0,76,1039,43,204,120.5,58,29.0,2,8,12,3,3,8,2
46,3,1,1,2,49681.0,458.0,4387.0,66,411,0,26,0.0,0,21.0,7,1,7,6,0,7,1
51,3,1,1,1,56850.0,63.0,4248.0,83,34,1,19,2.0,7,0.0,1,1,3,1,0,2,0
65,2,1,1,1,55267.0,405.0,4401.0,28,161,28,136,32.0,3,45.0,3,4,6,4,0,3,1
50,2,1,1,2,59666.0,1027.0,4614.0,87,623,53,178,23.0,17,126.5,3,2,8,7,1,8,1
50,2,0,1,1,72504.0,1478.0,4599.0,43,604,26,470,120.5,81,94.0,5,9,6,2,0,2,2
41,2,1,0,0,26872.0,72.0,4406.0,0,3,10,8,3.0,16,32.0,1,1,2,1,0,6,0
50,2,0,1,1,21359.0,48.0,4585.0,1,12,2,17,6.0,1,10.0,2,0,3,2,0,8,0
47,2,0,0,0,73170.0,726.0,4179.0,1,184,81,256,50.0,30,32.0,5,4,6,1,0,2,2
67,3,1,1,1,52750.0,860.0,4660.0,72,393,0,239,90.0,69,69.0,5,7,9,6,0,4,1
36,4,1,0,0,91820.0,1497.0,4368.0,72,410,73,556,76.0,81,30.0,5,5,12,0,0,1,2
52,4,1,1,1,65968.0,495.0,4198.0,12,376,9,83,19.0,4,4.0,5,4,7,2,0,3,1
46,2,1,1,2,30772.0,20.0,4259.0,89,7,2,4,2.0,1,4.0,1,0,2,1,0,6,0
68,2,0,0,0,22507.0,570.0,4732.0,67,68,0,226,51.0,81,68.0,10,2,4,3,0,9,1
50,2,1,1,1,65685.0,769.0,4242.0,54,642,14,49,0.0,7,57.0,9,2,9,1,0,5,1
44,1,1,1,1,25804.0,55.0,4451.0,34,8,7,9,13.0,6,12.0,2,0,3,2,0,8,0
42,4,0,0,0,76412.0,1808.0,4570.0,15,840,53,556,23.0,71,17.0,5,4,8,1,2,3,2
50,2,1,1,1,22063.0,55.0,4475.0,43,7,10,13,3.0,11,11.0,2,0,3,2,0,7,0
61,2,0,0,0,57091.0,577.0,4164.0,0,464,5,64,7.0,0,37.0,7,3,7,1,1,5,2
59,2,1,0,0,22419.0,162.0,4587.0,74,30,3,47,19.0,21,42.0,3,2,2,1,0,8,0
63,2,1,1,1,87771.0,1957.0,4553.0,61,1225,38,287,50.0,57,33.0,5,10,4,1,4,6,2
63,1,0,1,1,78353.0,1576.0,4589.0,51,752,81,476,39.0,81,34.0,10,2,11,1,0,8,1
68,2,1,1,3,93404.0,1616.0,4568.0,97,1225,15,287,20.0,0,15.0,3,4,7,3,2,5,1
60,2,0,1,3,37859.0,36.0,4683.0,75,22,1,8,2.0,1,2.0,1,0,3,2,0,8,0
64,4,0,1,1,80995.0,1482.0,4564.0,83,860,28,409,73.0,56,56.0,8,9,4,1,0,4,2
38,2,1,1,1,16529.0,22.0,4270.0,23,3,0,5,13.0,0,1.0,1,0,3,1,0,6,0
46,4,0,1,2,55412.0,63.0,4369.0,65,10,5,28,11.0,1,8.0,2,0,3,1,0,5,0
30,2,0,0,0,48789.0,680.0,4807.0,94,351,16,156,7.0,5,126.5,6,4,7,1,0,6,2
55,4,1,1,2,56575.0,542.0,4570.0,42,421,5,90,0.0,16,10.0,7,3,7,3,0,5,1
42,1,1,1,1,25130.0,50.0,4420.0,10,2,5,7,0.0,18,18.0,2,0,3,2,0,7,0
55,2,1,1,2,35441.0,39.0,4650.0,94,25,1,9,2.0,1,1.0,1,0,3,2,0,8,0
66,2,1,1,1,71391.0,1043.0,4607.0,50,336,81,274,46.0,81,126.5,6,5,12,5,0,3,1
50,3,0,1,1,49494.0,385.0,4580.0,46,191,9,97,0.0,6,82.0,6,1,5,2,0,7,1
42,2,0,0,0,81702.0,1633.0,4794.0,98,563,50,556,28.0,31,126.5,7,7,12,1,0,3,2
42,1,0,1,1,45889.0,46.0,4512.0,42,31,0,6,0.0,1,8.0,1,0,3,1,0,6,0
45,2,0,1,1,56628.0,761.0,4250.0,30,479,5,82,7.0,17,126.5,7,6,5,2,1,5,1
72,2,1,1,2,34026.0,76.0,4478.0,11,18,6,15,12.0,8,17.0,2,1,3,3,0,5,0
48,2,1,1,1,40049.0,290.0,4727.0,61,91,65,52,10.0,44,28.0,3,2,6,3,0,5,1
34,2,0,1,1,34176.0,89.0,4198.0,12,5,7,24,19.0,14,20.0,3,0,4,4,0,6,0
41,2,1,1,1,19419.0,70.0,4746.0,76,2,14,28,16.0,3,7.0,4,0,3,4,0,9,0
62,1,1,0,0,82504.0,1066.0,4487.0,2,362,50,431,120.5,35,54.0,3,6,7,1,0,1,2
52,2,1,0,0,81205.0,2009.0,4317.0,43,724,74,556,97.0,55,126.5,5,6,7,1,3,2,2
31,1,0,0,0,61618.0,1345.0,4788.0,27,605,81,399,0.0,45,126.5,3,6,8,2,0,3,2
66,3,0,1,1,55284.0,764.0,4702.0,60,547,7,140,0.0,7,63.0,7,5,8,3,0,5,1
59,2,0,1,1,49980.0,195.0,4399.0,79,104,1,54,13.0,9,14.0,3,1,5,2,0,5,0
42,2,1,1,2,15072.0,53.0,4565.0,96,8,2,15,0.0,10,18.0,3,1,3,4,0,5,0
48,2,0,1,1,49166.0,368.0,4531.0,17,224,2,25,7.0,0,110.0,5,3,3,2,0,6,1
68,4,1,1,1,65324.0,544.0,4319.0,0,384,0,102,21.0,32,5.0,6,2,9,3,0,4,1
65,1,1,0,0,82347.0,1853.0,4750.0,38,556,54,556,120.5,81,63.0,7,7,10,1,2,3,2
56,4,1,1,2,30843.0,35.0,4184.0,43,24,0,2,0.0,0,9.0,1,1,2,2,1,5,0
48,4,1,1,1,46374.0,446.0,4254.0,1,408,0,21,0.0,0,17.0,7,1,7,3,2,8,1
43,2,0,1,1,60474.0,1180.0,4604.0,25,265,81,303,120.5,9,126.5,10,2,12,7,0,7,1
49,3,1,1,1,38576.0,41.0,4267.0,2,34,0,7,0.0,0,0.0,1,0,3,1,0,7,0
37,2,1,1,2,55357.0,727.0,4645.0,66,374,64,116,84.0,25,64.0,6,2,11,3,0,5,1
56,2,1,1,2,37758.0,40.0,4783.0,49,27,2,10,0.0,0,1.0,1,0,3,2,0,8,0
33,1,1,0,0,85710.0,1062.0,4570.0,5,600,20,350,29.0,30,33.0,6,9,10,1,1,2,2
53,2,1,1,1,23228.0,40.0,4304.0,71,13,2,18,6.0,1,0.0,2,0,3,2,0,8,0
53,3,1,1,2,44602.0,292.0,4284.0,35,167,2,89,0.0,0,34.0,6,1,4,6,0,8,1
35,2,1,0,0,7500.0,15.0,4686.0,94,0,2,3,4.0,1,5.0,0,0,3,1,0,6,0
33,1,1,1,1,38683.0,341.0,4783.0,80,46,35,69,84.0,41,66.0,4,1,6,6,0,7,1
47,1,0,1,1,49514.0,369.0,4344.0,61,88,39,78,58.0,13,93.0,6,1,4,2,0,7,1
49,4,1,1,1,57906.0,401.0,4533.0,29,243,11,119,10.0,3,15.0,4,2,8,3,0,4,1
56,3,0,1,1,43456.0,393.0,4610.0,0,275,11,68,25.0,7,7.0,5,1,8,3,0,5,1
36,3,0,1,2,19485.0,10.0,4428.0,80,6,0,4,0.0,0,0.0,1,0,2,1,0,7,0
44,2,1,1,1,53172.0,486.0,4569.0,54,121,62,90,68.0,20,125.0,2,3,8,3,0,3,1
43,2,1,1,1,30545.0,69.0,4770.0,71,4,12,15,19.0,7,12.0,2,0,3,2,0,7,0
39,4,1,0,0,70123.0,1727.0,4424.0,27,1225,0,396,23.0,0,0.0,5,7,4,1,2,3,2
63,2,0,1,1,62450.0,995.0,4324.0,61,515,47,267,62.0,66,38.0,5,5,4,2,1,3,2
46,2,1,1,1,21675.0,45.0,4168.0,55,4,0,16,17.0,4,4.0,4,0,3,3,0,7,0
41,1,0,1,2,42395.0,182.0,4236.0,35,48,13,57,24.0,15,25.0,3,1,4,4,0,7,0
44,3,1,1,1,61346.0,989.0,4416.0,34,562,58,168,43.0,16,126.5,5,7,10,1,0,3,2
69,2,1,0,0,80812.0,1677.0,4435.0,95,769,22,500,120.5,81,33.0,4,8,5,1,3,2,2
51,3,0,1,2,42835.0,595.0,4514.0,64,379,4,93,12.0,9,98.0,6,6,4,7,0,6,1
39,2,1,1,1,39922.0,156.0,4650.0,30,29,12,59,19.0,1,36.0,3,0,4,2,0,8,0
66,3,0,0,0,86424.0,1226.0,4235.0,12,387,68,556,89.0,45,68.0,6,9,12,1,0,1,2
44,1,1,1,1,17117.0,128.0,4678.0,96,12,23,38,30.0,18,7.0,3,1,3,4,0,9,0
50,2,0,1,1,24762.0,86.0,4289.0,16,6,10,12,3.0,15,40.0,3,1,2,3,1,8,0
47,2,1,1,1,35797.0,68.0,4771.0,16,27,1,14,4.0,1,21.0,2,0,3,2,0,8,0
47,2,0,1,2,36627.0,16.0,4491.0,78,9,1,5,0.0,0,1.0,0,0,3,1,0,5,0
41,1,1,1,2,51111.0,55.0,4160.0,83,22,0,19,6.0,5,3.0,2,0,3,2,0,6,0
50,4,0,0,0,86857.0,2114.0,4805.0,96,899,81,556,120.5,81,40.0,5,6,10,1,0,2,2
52,4,1,0,0,82072.0,2018.0,4512.0,67,889,55,556,120.5,81,126.5,3,2,13,1,0,1,2
69,4,0,1,3,46231.0,263.0,4730.0,87,189,2,55,0.0,5,12.0,6,1,4,4,0,9,1
63,2,1,1,2,42243.0,55.0,4350.0,34,48,0,2,0.0,0,5.0,2,0,3,2,0,7,0
60,2,1,1,2,51195.0,564.0,4604.0,46,230,14,156,82.0,24,58.0,9,2,5,8,0,8,1
44,3,0,0,0,68092.0,1281.0,4345.0,7,852,60,207,78.0,36,48.0,2,6,10,2,0,5,2
49,2,1,1,1,31814.0,83.0,4655.0,73,35,3,20,4.0,1,20.0,2,0,3,2,1,9,0
57,3,0,1,2,51390.0,353.0,4809.0,54,205,20,47,23.0,2,56.0,5,2,5,6,0,5,1
39,2,1,0,0,76630.0,1003.0,4316.0,93,255,31,446,40.0,56,126.5,3,10,11,1,0,1,2
31,0,0,1,1,26868.0,14.0,4210.0,52,0,0,1,8.0,3,2.0,1,0,2,1,0,7,0
79,4,0,0,0,48948.0,902.0,4663.0,53,437,8,206,120.5,49,42.0,7,10,5,2,1,6,2
50,4,0,1,1,55260.0,1139.0,4714.0,81,825,8,53,11.0,0,126.5,8,10,5,2,0,6,1
66,2,1,1,1,64090.0,797.0,4476.0,8,316,58,161,76.0,51,126.5,6,9,4,1,0,5,2
64,2,0,1,1,78331.0,1638.0,4307.0,97,756,81,354,120.5,81,61.0,10,6,7,2,0,4,2
48,4,1,1,1,37087.0,401.0,4472.0,50,194,55,134,15.0,0,3.0,4,2,8,3,0,6,1
36,2,0,1,1,21846.0,84.0,4400.0,38,7,17,18,6.0,10,26.0,4,0,3,4,0,8,0
64,2,1,0,0,81320.0,928.0,4658.0,61,183,33,493,59.0,81,57.0,4,3,10,1,0,2,2
52,2,0,1,1,54137.0,203.0,4467.0,46,171,0,11,0.0,1,20.0,4,1,4,2,0,6,0
55,2,1,0,0,66825.0,858.0,4500.0,73,243,81,405,29.0,40,40.0,4,5,6,1,0,2,2
49,2,1,0,0,57100.0,409.0,4357.0,19,181,21,69,39.0,3,96.0,3,3,6,1,0,3,2
53,2,1,1,3,58917.0,282.0,4612.0,10,151,7,89,0.0,7,28.0,4,1,6,5,0,5,1
45,2,0,0,0,85072.0,1423.0,4231.0,94,494,81,391,120.5,11,126.5,3,4,10,1,0,0,2
61,2,0,0,0,86429.0,1449.0,4370.0,10,464,28,556,29.0,18,37.0,7,4,7,0,1,2,2
51,2,0,1,1,45684.0,28.0,4359.0,37,5,1,5,10.0,0,7.0,1,0,2,1,0,7,0
48,2,1,1,1,47889.0,67.0,4326.0,94,29,0,29,0.0,5,4.0,2,0,3,1,0,5,0
36,4,1,0,0,45921.0,199.0,4261.0,23,102,9,49,24.0,3,12.0,2,1,6,1,0,4,0
56,4,0,0,0,78420.0,1453.0,4515.0,75,604,28,556,91.0,28,28.0,3,10,8,1,0,1,2
30,2,1,0,0,75114.0,1253.0,4384.0,40,571,12,523,63.0,60,24.0,3,10,5,1,0,2,2
59,4,0,1,1,52278.0,1198.0,4670.0,24,953,0,71,0.0,0,126.5,10,5,10,6,0,8,1
50,3,1,1,1,35641.0,178.0,4500.0,11,63,3,67,8.0,9,28.0,3,1,4,2,0,7,0
28,2,0,0,0,95529.0,1990.0,4723.0,29,770,29,556,120.5,27,24.0,7,3,7,1,1,3,2
68,2,1,0,0,62820.0,976.0,4564.0,51,398,61,265,120.5,61,53.0,3,4,6,1,0,1,2
62,3,1,0,0,73113.0,1001.0,4335.0,86,741,19,154,50.0,9,28.0,3,4,7,1,0,2,2
40,4,1,0,0,84169.0,1919.0,4476.0,9,1225,19,403,0.0,19,0.0,7,6,6,1,2,3,2
68,1,0,1,1,42607.0,350.0,4374.0,30,156,29,56,30.0,32,47.0,3,2,7,2,0,3,1
68,4,0,0,0,74637.0,1650.0,4557.0,73,960,64,464,120.5,0,16.0,6,9,9,1,1,3,2
67,4,1,1,2,46015.0,46.0,4227.0,25,38,0,2,0.0,0,6.0,1,0,3,1,2,7,0
29,2,0,0,0,72354.0,1228.0,4588.0,67,315,26,473,120.5,12,126.5,2,10,6,1,0,1,2
53,3,0,1,1,39858.0,95.0,4671.0,67,15,20,25,2.0,7,26.0,2,0,4,1,0,6,0
74,4,1,1,2,34469.0,62.0,4206.0,58,19,6,20,0.0,5,12.0,1,1,4,3,0,4,0
36,2,1,1,1,83033.0,1761.0,4192.0,82,812,81,431,120.5,81,33.0,11,4,10,1,1,5,2
43,3,1,0,0,24401.0,467.0,4817.0,98,73,28,217,10.0,24,115.0,6,1,6,3,0,8,1
44,2,1,0,0,77583.0,1149.0,4289.0,93,372,23,384,120.5,12,108.0,4,5,9,1,1,2,2
40,1,0,0,0,74116.0,2052.0,4331.0,53,871,81,556,120.5,55,126.5,4,4,10,1,1,2,2
29,2,0,0,0,74293.0,1127.0,4206.0,66,375,81,335,93.0,81,81.0,5,4,6,1,0,2,2
46,4,1,1,1,68397.0,1416.0,4374.0,6,760,80,466,17.0,13,80.0,6,9,5,1,0,3,2
48,4,1,0,0,79632.0,1113.0,4232.0,42,471,0,510,99.0,21,12.0,6,4,9,1,0,2,2
33,2,0,1,1,46107.0,125.0,4289.0,78,31,9,27,16.0,9,33.0,1,1,4,1,0,3,0
71,4,0,1,1,64950.0,966.0,4836.0,29,819,0,72,12.0,0,63.0,11,2,10,2,1,7,1
33,0,1,1,1,25443.0,32.0,4704.0,82,1,4,3,8.0,9,7.0,1,0,3,1,0,8,0
70,2,0,0,0,75127.0,833.0,4188.0,92,203,35,305,46.0,17,126.5,2,11,5,1,0,1,2
51,4,1,1,1,32892.0,46.0,4185.0,78,26,0,15,2.0,1,2.0,3,0,3,2,0,8,0
51,2,1,0,0,71796.0,960.0,4398.0,54,354,21,311,120.5,75,32.0,9,3,4,1,0,4,2
52,4,1,1,1,67536.0,1829.0,4553.0,45,1225,0,447,23.0,71,35.0,11,5,11,3,1,8,1
51,2,0,1,1,55239.0,779.0,4500.0,59,371,17,238,23.0,24,106.0,7,5,11,3,0,5,1
47,4,0,1,1,60554.0,811.0,4474.0,8,588,7,76,110.0,15,15.0,8,4,9,2,0,6,1
70,1,0,1,2,64831.0,1120.0,4534.0,51,480,81,249,75.0,81,126.5,6,3,5,8,0,6,1
60,4,1,1,1,56067.0,725.0,4494.0,51,517,12,54,16.0,6,120.0,7,4,7,2,0,5,1
39,2,0,0,0,82025.0,1187.0,4547.0,76,267,81,556,48.0,70,98.0,3,2,6,1,1,1,2
69,2,1,0,0,94384.0,2302.0,4632.0,62,1111,24,556,120.5,45,126.5,5,8,5,0,3,2,2
36,0,0,0,0,14906.0,66.0,4704.0,86,7,7,14,7.0,16,15.0,2,1,3,3,0,7,0
35,4,1,0,0,51563.0,1250.0,4786.0,60,1166,0,48,0.0,0,36.0,4,4,10,1,2,8,1
40,1,1,1,1,57937.0,683.0,4283.0,56,261,42,144,55.0,48,126.5,4,4,9,3,0,3,2
43,2,0,1,2,68274.0,305.0,4422.0,83,135,25,51,23.0,25,46.0,4,2,5,2,0,3,1
45,2,1,1,1,39771.0,50.0,4355.0,92,6,2,18,2.0,8,14.0,2,0,3,1,0,4,0
47,1,0,1,1,67893.0,995.0,4786.0,31,711,28,142,49.0,18,47.0,3,2,9,2,0,8,1
43,4,1,1,1,27922.0,41.0,4200.0,80,11,0,13,2.0,4,11.0,2,0,3,1,0,4,0
46,4,1,1,2,52190.0,77.0,4202.0,39,42,0,17,0.0,0,18.0,2,1,3,3,1,5,0
49,3,0,1,2,44051.0,171.0,4666.0,20,79,7,58,6.0,3,18.0,3,1,4,4,0,6,0
51,4,0,1,2,42767.0,131.0,4564.0,53,20,6,43,19.0,5,38.0,3,1,2,1,0,8,0
46,3,1,1,2,46106.0,54.0,4199.0,84,30,0,8,2.0,0,14.0,1,1,2,1,0,6,0
46,4,1,1,2,16927.0,53.0,4654.0,50,20,2,23,3.0,1,4.0,3,0,4,5,0,8,0
57,2,1,1,1,59754.0,475.0,4725.0,96,115,27,44,4.0,81,126.5,5,2,6,3,0,5,1
70,2,0,1,1,53700.0,694.0,4831.0,94,263,5,233,69.0,41,83.0,5,5,8,4,0,5,1
49,2,1,1,2,59041.0,96.0,4203.0,25,69,2,15,2.0,2,6.0,2,0,4,2,0,5,0
65,4,0,1,1,54237.0,361.0,4578.0,48,267,3,30,4.0,0,57.0,5,2,5,4,0,6,1
55,2,0,1,1,70647.0,1079.0,4796.0,65,561,81,171,25.0,81,114.0,4,7,13,2,0,2,2
60,4,0,1,1,52597.0,578.0,4203.0,69,492,0,37,7.0,0,42.0,6,3,8,3,0,5,1
53,3,1,1,1,41021.0,64.0,4696.0,12,14,7,9,6.0,16,12.0,2,0,3,2,0,6,0
47,4,1,1,1,40233.0,149.0,4408.0,84,80,4,46,0.0,17,2.0,2,1,5,5,0,6,0
42,2,1,1,2,50183.0,231.0,4154.0,47,97,12,84,13.0,10,15.0,3,1,6,7,0,5,1
63,2,1,1,1,54753.0,728.0,4440.0,87,197,81,227,7.0,59,126.5,5,2,11,3,0,4,1
49,2,1,0,0,92955.0,1778.0,4464.0,35,693,21,556,31.0,24,84.0,6,7,9,1,2,2,2
49,2,1,1,1,33471.0,93.0,4775.0,47,43,2,27,0.0,9,12.0,3,0,4,3,0,7,0
48,4,1,1,1,34596.0,23.0,4592.0,48,14,0,2,0.0,0,7.0,1,0,2,1,0,8,0
42,2,1,1,1,44010.0,662.0,4774.0,46,186,36,234,86.0,72,48.0,10,2,6,6,0,9,1
34,2,1,0,0,84219.0,1198.0,4297.0,27,434,81,400,45.0,81,45.0,3,4,10,1,0,1,2
54,4,1,1,3,40706.0,81.0,4678.0,37,59,0,11,4.0,2,5.0,3,0,4,4,0,7,0
34,1,1,1,1,15716.0,92.0,4744.0,8,16,5,30,8.0,7,26.0,3,0,4,3,0,8,0
63,1,0,1,1,59052.0,491.0,4374.0,29,230,35,75,63.0,57,31.0,7,1,7,3,0,5,1
51,3,1,0,0,80573.0,1564.0,4773.0,85,829,81,430,60.0,81,15.0,4,6,13,1,0,2,2
60,2,1,0,0,83715.0,926.0,4296.0,2,318,8,407,120.5,35,8.0,2,8,13,1,0,0,2
63,3,1,0,0,82576.0,1910.0,4847.0,66,1206,55,445,120.5,18,18.0,2,4,12,1,1,1,2
57,3,1,1,3,56962.0,411.0,4411.0,60,292,3,77,10.0,3,26.0,6,3,5,7,0,7,1
70,2,1,1,2,35704.0,94.0,4327.0,54,30,9,12,2.0,11,30.0,2,0,4,3,0,4,0
68,2,1,1,1,53103.0,1085.0,4440.0,70,729,17,133,11.0,0,126.5,10,6,7,5,1,7,1
62,1,0,1,2,46779.0,23.0,4502.0,55,12,1,3,0.0,0,7.0,0,1,2,1,0,4,0
57,2,0,0,0,4861.0,6.0,4157.0,20,2,1,1,1.0,0,1.0,0,0,0,0,0,14,0
